Year,Агрофон,Культура,Fung Total/ha,Pest Total/ha,bdod,cec,clay,phh2o,sand,silt,soc,5_relative_humidity,6_relative_humidity,7_relative_humidity,8_relative_humidity,5_surface_solar_radiation_downwards_sum,6_surface_solar_radiation_downwards_sum,7_surface_solar_radiation_downwards_sum,8_surface_solar_radiation_downwards_sum,5_temperature_2m_max,6_temperature_2m_max,7_temperature_2m_max,8_temperature_2m_max,5_temperature_2m_min,6_temperature_2m_min,7_temperature_2m_min,8_temperature_2m_min,5_total_precipitation_sum,6_total_precipitation_sum,7_total_precipitation_sum,8_total_precipitation_sum,5_v_component_of_wind_10m,6_v_component_of_wind_10m,7_v_component_of_wind_10m,8_v_component_of_wind_10m,5_vapor_pressure_deficit,6_vapor_pressure_deficit,7_vapor_pressure_deficit,8_vapor_pressure_deficit
2021,others,Flakes,0.0,0.1,103.90451566351992,310.0623534363538,260.594732728038,71.53418315194514,430.4946184835546,308.8989838253863,567.9721002946303,44.388013960481715,41.39765781411869,50.01213907123765,46.87034438580234,742350684.9254947,751938620.3981375,636427207.0756694,602723042.8137368,307.4126465589813,307.17160000429163,311.9889034675357,306.5074018804797,272.7922453874759,280.77375356476574,283.6964211513888,281.1787170658844,0.0072884549751463,0.010555153059951,0.0524003321769361,0.0064376427039209,-0.011607111656063,-1.5948535683654346,-1.2403849021727134,-1.715753643641982,1.2066639302842304,1.4284151537257193,1.2925373368283368,1.4719653056179034
2021,others,Flakes,0.0,0.1,102.23171610030776,316.0990047145104,220.30716343635407,71.36845206914614,467.9364850707176,311.7146411733892,612.0147973548094,43.504153724277664,40.68822850547532,49.503977601015286,46.17849013846092,742183426.0,753443724.0,638064750.0,604020774.0,307.3582000732422,306.9385528564453,311.8544311523437,306.3646850585937,272.7921447753906,280.7991180419922,283.57769775390625,281.1566619873047,0.0071728811439228,0.010550553475678,0.053337163644926,0.0060308712826966,-0.0256764875945224,-1.5975123710102506,-1.2535363666472896,-1.7163200083599297,1.2234217098505402,1.4412145098931153,1.2995959660608014,1.486496768156299
2021,Stubble,Flakes,0.3,0.1,101.97584045584044,353.862874729283,305.1986777613131,69.72916904137693,401.254302975037,293.4585660549413,876.8719088319085,42.95560290770925,40.26261991217028,49.20692051700311,45.75960305356829,742012500.4584718,754540481.0498338,639204582.5847176,604962638.770764,307.3305578390229,306.858239208741,311.75676192476897,306.27254427786283,272.79583040661987,280.8120177512945,283.50582794493613,281.1428408701951,0.0071557073823776,0.0106351850414753,0.0541448717308954,0.0058825709660539,-0.0350942909153303,-1.597461821554155,-1.260853756471866,-1.7132501970664251,1.2343246037365154,1.4493914824740188,1.3039348091138399,1.4958711034178207
2021,Stubble,Flakes,0.3,0.0999999999999999,104.65185492801776,348.4300346020761,338.10740484429067,69.9759169550173,338.13370242214535,323.8222837370241,634.402547065338,42.34850298053709,39.79054076836056,48.87594884923717,45.29436168922705,741821112.0,755768540.0,640480874.0,606017262.0,307.2996063232422,306.768310546875,311.6473999023437,306.1693725585937,272.7999572753906,280.8264617919922,283.42535400390625,281.1273651123047,0.0071364776071263,0.0107299485552907,0.0550492772637767,0.0057165163861512,-0.0456395777322912,-1.5974052204026117,-1.269047171838822,-1.7098128731532762,1.2463573273219137,1.4584055781352416,1.3087137229281944,1.5062263810557843
2021,Fallow,Hard Wheat,0.0,0.0999999999999999,104.46607958251792,343.0681447668732,303.93402890990114,69.83643082273666,370.5479839147919,325.64558200195626,573.8972602739726,42.3819295347988,39.95327430138133,49.61663691192783,45.44231356661753,741099388.0,754467676.0,640810986.0,603211026.0,307.3464813232422,306.840576171875,311.5731811523437,306.2135772705078,272.9659729003906,280.4123992919922,283.0231018066406,280.7797088623047,0.0089797661479664,0.0115669765818715,0.0602076569377345,0.0061995077239274,-0.0144282989604498,-1.523917535940806,-1.2024571600780691,-1.6263627198434645,1.2478607268267177,1.449654096974305,1.282509592635112,1.497153733267365
2021,Fallow,Hard Wheat,0.0,0.1,104.32843677316686,375.5993389643776,347.96474476680135,69.69004774146163,288.895703268454,363.1402864487696,643.9149222671074,42.3819295347988,39.95327430138133,49.61663691192783,45.44231356661753,741099388.0,754467676.0,640810986.0,603211026.0,307.3464813232422,306.840576171875,311.5731811523437,306.2135772705078,272.9659729003906,280.4123992919922,283.0231018066406,280.7797088623047,0.0089797661479664,0.0115669765818715,0.0602076569377345,0.0061995077239274,-0.0144282989604498,-1.523917535940806,-1.2024571600780691,-1.6263627198434645,1.2478607268267177,1.449654096974305,1.282509592635112,1.497153733267365
2021,Fallow,Hard Wheat,0.0,0.0,98.37046230220288,353.19366852886407,307.82557417752946,70.0,388.9320297951583,303.1623215394165,819.9363946633569,42.44127462938449,39.97625890316935,49.61455929076734,45.47082735117836,741252332.0243903,754109569.4024389,640531519.5365855,602956287.804878,307.33560217880614,306.85714400686874,311.59644001286205,306.20682469809924,273.05975862828694,280.4810504448123,283.0501120962748,280.84385830018573,0.0088761547851864,0.0114313438957363,0.0597032037482452,0.0061444664234765,-0.0123101785493716,-1.5245552788905017,-1.2008199436346312,-1.6295867302959872,1.2470929753188824,1.4494200139630147,1.283133957644858,1.4965752401551777
2021,Fallow,Hard Wheat,0.3,0.16,102.44274099883856,364.2868091035764,289.6611704598235,69.87320018578728,375.3135160241524,334.8794705062704,705.6871080139375,42.368813215467,39.80635186303829,48.88705936855283,45.30995437861667,741827553.1377778,755727209.9377779,640437920.6844444,605981768.88,307.3006479899089,306.77133707682293,311.6510804578993,306.172844780816,272.7998183865018,280.8259756808811,283.4280623372396,281.127885945638,0.0071371247811138,0.0107267593094309,0.0550188396883305,0.0057221049176453,-0.0452846783520642,-1.597407125302303,-1.2687714241909729,-1.7099285555569503,1.2459553612385799,1.4581046310734802,1.308554246118664,1.5058802906355773
2021,Fallow,Hard Wheat,0.3,0.0999999999999999,99.60941597139448,342.09943960891843,284.0738046977465,69.02742339334684,400.8249672111602,315.165136520806,718.9143027413587,42.77789121887248,40.11492918860432,49.573152671913206,45.59960389601681,742010568.9254727,752139481.1657398,639070182.2892103,601640918.9254727,307.3126611932366,307.01592180805824,311.7517649955028,306.2391442456951,273.4511821606798,280.7513892287275,283.24096540508333,281.1176429383614,0.0081933188782011,0.0107421115659579,0.0568101929148488,0.0059350048030457,-0.0020566289408099,-1.5267142692420823,-1.190243076791644,-1.6457154087770691,1.242637145173299,1.4488490819718511,1.2888015045440673,1.49605771139754
2021,Fallow,Hard Wheat,0.3,0.102429906542056,100.34618108841931,348.94800212477134,283.6311160951426,69.44873989258103,389.8568140234904,326.5588738712153,636.4119348365009,42.69207781603293,40.073267430523565,49.605657789496995,45.59097245404544,741896252.0845231,752600890.4991435,639354533.1524844,601883530.413478,307.2899567033821,306.9272869726646,311.6945671460617,306.1787296994491,273.45423853431413,280.7697274705331,283.1641194394219,281.1137133151174,0.0084390735653676,0.0108602219868132,0.0575773776611443,0.0059130556389264,-0.0033937924057996,-1.527235186891255,-1.1939144810650588,-1.643161094982306,1.2438317803526595,1.4484327317503345,1.2857785416719298,1.4941451418439249
2021,Fallow,Hard Wheat,0.0,0.1,100.54979914115528,363.57813041369263,238.9283486937841,70.46039775483334,464.4251957591296,296.5870002078859,696.6528605069956,43.136979632996415,40.311058824188834,49.488547297049514,45.68386467674135,742408737.9892256,750557785.2282829,637995158.509091,600839450.5212123,307.39345496591903,307.3231816969336,311.95451138172086,306.4537988527858,273.4172957808883,280.68997846918086,283.5162278095079,281.13298116870203,0.0073410412095802,0.0103395434603059,0.0540707835030448,0.0060325446981503,0.0023746788922539,-1.5272513314333476,-1.1794129226206096,-1.6566717031790044,1.237083112771944,1.4493195184250407,1.2989819474507969,1.5014207673595708
2021,Stubble,Flakes,0.3,0.0999999999999999,104.13322304935204,327.14717397298034,276.0456024262475,70.68762062310448,404.21913427074713,319.745905707196,619.7371932726769,44.618679484949816,41.371094038203296,49.71386185731961,46.48773053141798,743431544.8297081,750064227.4185675,635875625.883289,601691494.5899204,307.51041534180985,307.6117592970951,312.11411388609696,306.71793957616666,273.0503799721796,280.3741366925227,283.7671301560945,280.979354502225,0.0068084155711331,0.0104364688100861,0.0501855365663131,0.008418777779038,0.0128188131736922,-1.52041003169263,-1.1557512010525273,-1.6425934240926214,1.2056781977361446,1.4346675127684414,1.3102409075716692,1.4913332044425545
2021,Fallow,Hard Wheat,0.0,0.104003989030167,103.07079472791338,340.6042006392277,254.58039266844955,71.06770595525404,410.7799230317655,334.5894592655404,639.7733916220802,44.83089265618069,41.75003625226799,50.26132640860088,47.2029640770216,742455696.0,751068408.0,635546396.0,601940064.0,307.4499969482422,307.3194122314453,312.0751342773437,306.5951538085937,272.77557373046875,280.7502899169922,283.75738525390625,281.1800994873047,0.0073418752130223,0.0105339237797856,0.0519015261708659,0.0066227603064774,-0.0033061183908934,-1.591837457815806,-1.2318478848344536,-1.7144771404163812,1.1986208386016288,1.422090800871055,1.2892457932421861,1.4652219550816517
2021,Fallow,Hard Wheat,0.0,0.1,102.08793922127256,356.39772296015167,285.5013282732447,68.98709677419353,400.9971537001896,313.49601518026554,631.8237416904084,43.504153724277664,40.68822850547532,49.503977601015286,46.17849013846092,742183426.0,753443724.0,638064750.0,604020774.0,307.3582000732422,306.9385528564453,311.8544311523437,306.3646850585937,272.7921447753906,280.7991180419922,283.57769775390625,281.1566619873047,0.0071728811439228,0.010550553475678,0.053337163644926,0.0060308712826966,-0.0256764875945224,-1.5975123710102506,-1.2535363666472896,-1.7163200083599297,1.2234217098505402,1.4412145098931153,1.2995959660608014,1.486496768156299
2021,Fallow,Hard Wheat,0.0,0.0999999999999999,100.99114726641945,368.9457067687156,302.5300167424061,69.16371681415929,379.5199712987324,317.9454675914852,687.8865893049408,43.504153724277664,40.68822850547532,49.503977601015286,46.17849013846092,742183426.0,753443724.0,638064750.0,604020774.0,307.3582000732422,306.9385528564453,311.8544311523437,306.3646850585937,272.7921447753906,280.7991180419922,283.57769775390625,281.1566619873047,0.0071728811439228,0.010550553475678,0.053337163644926,0.0060308712826966,-0.0256764875945224,-1.5975123710102506,-1.2535363666472896,-1.7163200083599297,1.2234217098505402,1.4412145098931153,1.2995959660608014,1.486496768156299
2021,others,Flakes,0.3,0.1,103.22248008045172,323.6552763819095,242.3272516428295,71.17997680711248,447.2579822187864,310.4493235407809,580.4092210102883,44.82590091696941,41.74604943897567,50.25849674440355,47.199124006368294,742454684.5958397,751077231.6106986,635555750.9554235,601947793.2347698,307.44965594944955,307.3179974492203,312.0743144291826,306.5942976839653,272.7756352870993,280.7504712993288,283.75671776690785,281.1800124237832,0.0073412474490212,0.0105339855542875,0.0519068591481098,0.0066205616102524,-0.0033892178307285,-1.5918585384740325,-1.2319284512602076,-1.7144839861368255,1.1987146705096867,1.4221632771837938,1.2892850743586093,1.4653023904247984
2021,Stubble,Flakes,0.3,0.1775235264982664,101.82666879931752,359.1733219598019,301.89731833448866,69.71312043503764,353.56213680226057,344.5922588900146,639.4779270633396,41.46324449061519,39.59408914344866,49.5661406036581,44.886414440781266,738951911.8101591,759346442.276039,644769135.5505389,606839324.9184197,307.5043487392247,307.3726709560592,311.3895874023437,306.4888420829166,273.24533892142705,280.5111518574103,282.8972770647859,280.7959180962066,0.0105616870140788,0.0132218170333719,0.0663639248446946,0.0066783101686799,-0.0290403063614787,-1.508878749718749,-1.2167208798122122,-1.5734562848802418,1.284731436529035,1.473176512349231,1.2925380507730648,1.5317196794511192
2021,Fallow,Hard Wheat,0.0,0.1333333333333333,105.08579517479072,380.519443760768,319.9296086635491,69.23394043809992,313.765690376569,366.3401427516613,563.5731166912849,42.49331787183747,40.49488548408709,50.735929817758496,45.42993073366923,737989612.108108,757342874.1621621,644991289.243243,604049839.7837838,307.3629740122202,307.34749129011817,311.22573605099234,306.7070093928156,272.8167435929581,279.69845292374896,282.5184565363703,280.0932646055479,0.0149535023245861,0.0144697674859166,0.073739968064727,0.0073545861350297,0.0210726639795566,-1.4525376905192124,-1.151837801351273,-1.4810378354359972,1.2467299857493241,1.4353321635028093,1.2487929821963497,1.5048523107312315
2021,Stubble,Flakes,0.0,0.1433333333333333,101.67134537852768,347.9724482938849,320.18113940117985,69.9987306802061,330.0284476965579,349.7144030463675,603.0315813050619,41.18416221090289,39.506847636905874,49.46792682582879,44.52755433325033,738287984.6451149,760641938.2816092,646049263.9396553,608065601.3994255,307.4909410147832,307.4835106860632,311.4045024301814,306.594468566193,273.2854323113102,280.6524568755051,282.9503394817485,280.793947592549,0.0112472861877263,0.0133378985754012,0.0668022680768676,0.0063515421627313,-0.0100004132724253,-1.4951019159374266,-1.2078521471945292,-1.5452816679810375,1.2968812208358256,1.4790295566551834,1.2980224271996241,1.548555535547595
2021,Fallow,Hard Wheat,0.0,0.1333350555412038,105.06789358253076,373.3962048250215,324.13674072661394,69.34375893963954,306.7767712405837,369.0203108610661,569.8485744254793,42.54567331506878,40.50728615282268,50.773205828971236,45.55655139096383,738199677.2231406,756950928.9917356,644581846.46281,603653116.8925619,307.3743446287046,307.3222232534866,311.220682443666,306.6779511506893,272.83569462043187,279.7003480264964,282.51277122812826,280.1147424366848,0.0147202050053208,0.0144653094525677,0.0737223046136743,0.0074967082381927,0.0131364966947365,-1.4576564420024882,-1.1557226770773557,-1.4909064641245038,1.2451320434384878,1.4350797816321306,1.2476108661156795,1.5001317872164799
2021,Fallow,Hard Wheat,0.0,0.1031034948050195,103.19029186343582,371.949287705172,336.1659182409415,69.92745432022299,309.53569216475694,354.25781975843927,688.3830610822945,41.278777344703336,39.52001577523123,49.50010371870862,44.79179280627419,738790494.3345836,759671470.8747187,645069352.7861966,607112569.0667666,307.5218079918234,307.40870404368667,311.3890863005058,306.5129619234948,273.3316541644566,280.6050363184363,282.92227630729707,280.8691965662619,0.0107182313469326,0.0132943059519223,0.06664292861724,0.0066515776431065,-0.0267888375499233,-1.5063682857539102,-1.215788300874231,-1.5676794078943206,1.292103446356473,1.4770746485496158,1.2956874763004516,1.5368371668647458
2021,Stubble,Flakes,0.3,0.1625,104.18044212131106,357.9026249863847,324.7316196492756,69.68652652216535,322.74392767672373,352.60407363032334,620.2585211804418,42.993528770870135,41.06832078097542,51.497212721110934,46.48458875569791,738740709.1440588,753034818.2334386,642443765.2975817,599607900.4647739,307.35486232946096,307.0721457368066,311.1711746681125,306.6278571801733,273.04069706769394,279.7056206543739,282.4883460396848,280.1207232550492,0.0166198082248193,0.0148296399301116,0.0767717752013331,0.0082021135573931,0.030807422328394,-1.4379294450058255,-1.117514806476429,-1.470318853501318,1.2334532978919799,1.4124757593983268,1.2209760978874302,1.4609954386774762
2021,Stubble,Flakes,0.3,0.1625,103.8481745325022,356.1530809205641,323.8766146993317,69.2426132145508,315.5118040089087,360.6325167037865,605.35500148412,43.139373085797324,41.22624944701792,51.65195307257839,46.72577923531067,739023926.5464631,750756678.624133,641250705.4923717,597608889.6061027,307.3879640661232,307.00711461674325,311.20268365910243,306.65205861592915,272.940404968685,279.7216513074221,282.401284777341,280.0522822196209,0.0168830717988812,0.015055466079588,0.0764021386865482,0.0085036435469788,0.0414383575128459,-1.4287551162073506,-1.0955902222930798,-1.4637850236087695,1.2274480626442332,1.404240202390293,1.2139415946725869,1.4492552932492333
2021,Stubble,Flakes,0.3,0.1625,102.74782206969375,372.1783145251764,318.32831782485295,69.56074704678942,339.5740117468486,342.1988385138254,628.0138595564941,42.83162899302962,40.61427113957492,50.78735997360166,45.87820760848585,739066088.0,755098668.0,642957086.0,602136786.0,307.3614959716797,307.153076171875,311.2723999023437,306.58274841308594,272.9444885253906,279.7971649169922,282.5719299316406,280.2679901123047,0.0139780626472187,0.0140044936287999,0.0720141896783275,0.0075526672707795,0.0065986405136764,-1.4685450858540006,-1.1569912190078406,-1.518506379537685,1.2367794490726578,1.430894124163025,1.2468279380904692,1.4870441286519704
2021,others,Flakes,0.3,0.1,104.1212547757892,347.70322710364906,313.69236955866063,68.69799939680298,357.02674173117504,329.3089373680505,616.3348079629995,42.64366037897121,40.41466011662841,50.5275798436657,45.704819293585324,739181988.9608827,755914399.5626882,643159145.444333,603117822.9548646,307.382780895788,307.177806613199,311.3033129539987,306.5363788356035,272.9434580903355,279.89711711734327,282.6337560349506,280.338059696056,0.0129446873553083,0.013734935239735,0.0702879365912397,0.0073487807203477,-0.0047512068958656,-1.4813466313596582,-1.1734345525998469,-1.5380739118873383,1.2425781140973395,1.4383746359730731,1.2558799922228268,1.4940592749011776
2021,Stubble,Flakes,0.0,0.0,102.47316797617216,345.35837526959017,306.06886104549665,69.68352675362021,350.36535894012536,343.6992913628428,607.105479381708,41.98457646748094,39.8063880480318,49.75849957252143,45.15353468181475,739389899.4703557,758432207.1620555,643941439.5098814,606061094.8695651,307.4551615356928,307.2730968611043,311.3895874023437,306.4240589368013,273.0042016553313,280.24602083349413,282.8252957913245,280.5883720910596,0.0101652569455973,0.0130325626806292,0.0656567540848355,0.0067585810335807,-0.034885156741838,-1.5153633127047088,-1.2187820371330464,-1.5886704719417724,1.2641574747924986,1.4621510886670754,1.2835079178472943,1.5174049722179248
2021,Fallow,Hard Wheat,0.0,0.1400621761658031,103.15698251109367,373.7500783126238,313.16978176882105,69.88174793776756,334.4749399603216,352.3006682677247,639.9191333855388,41.275021594964436,39.51706963789655,49.496284017163006,44.78954943373714,738792398.0,759679404.0,645070580.0,607122754.0,307.5222625732422,307.408935546875,311.3895874023437,306.51243591308594,273.3331604003906,280.6077117919922,282.9234924316406,280.8715057373047,0.0107060656722737,0.0132907429087758,0.0666214743434352,0.0066490757571457,-0.0269116291435815,-1.5065170910623338,-1.2159702124134186,-1.567915322960064,1.2922434772255265,1.4771999779832914,1.2958323222953432,1.5369448759368254
2021,Stubble,Flakes,0.0,0.18,98.55498374864568,422.57042348802594,286.6553916925991,68.67365715058855,373.9286970639967,339.37532133676086,650.3351841820147,41.13902109484964,44.086868970052606,55.28152315928095,50.397298068974536,737450912.0,742466208.0,639664088.0,581211098.0,307.7214813232422,307.33892822265625,310.4032592773437,306.84056091308594,272.88885498046875,279.7815399169922,282.9977111816406,280.54449462890625,0.0096567259010029,0.0164911249030232,0.0840061226664943,0.0124326932536362,0.2459424272660286,-1.142283692624834,-1.096311116731295,-1.0281781547813005,1.2901775555642203,1.2955897911271002,1.0921618242909106,1.3055633698529578
2021,Stubble,Flakes,0.0,0.18,99.09605389797883,381.54622441778406,271.8475011227306,69.31320972605377,397.89305190222615,330.3071790594727,597.2676932948345,41.36835232701572,43.94624171989932,54.99901140399496,50.013409605840025,737809562.1070155,744081371.2437574,641151067.2294887,583262154.6801426,307.65497288834325,307.27217811466534,310.3629119546461,306.88232202337133,273.02571445242825,279.72444464902395,283.1369148825919,280.5058269341976,0.010355300381917,0.0161607006722073,0.0811028830443669,0.0131048229396766,0.2454611599904878,-1.1710035858183907,-1.092387177281691,-1.059036950121729,1.284330738849815,1.302489074935513,1.1026201694493618,1.3212355771079314
2021,Stubble,Flakes,0.0,0.125,100.89914730961485,353.9176712731549,232.7866803881211,69.04234048809172,422.0285210232284,345.19156130549845,558.092913848868,40.7970421182586,43.37816705594876,54.43187637120179,49.017258019987246,737870268.5048276,745974987.4427587,642169462.0993104,584735426.9572413,307.9264355258284,307.5367637055496,310.5421338522023,307.25491166739624,272.9845943477236,279.7360315783272,283.32416592302,280.76156090045794,0.0098595177357026,0.0163116174378251,0.0747523668586177,0.0135101394512775,0.2498192862470723,-1.174165924238519,-1.112396554906235,-1.065723696014905,1.310860980120518,1.3315365826250674,1.1294291748795564,1.367388711676608
2021,Stubble,Flakes,0.0,0.125,100.76663183559737,355.05572971090214,231.00592128178337,69.13967258794845,426.3284569836295,342.5545106234761,566.625217694183,40.733285336270754,43.32447791389722,54.381953718834595,48.927009937948114,737866854.0,746124588.0,642233374.0,584830564.0,307.9558563232422,307.56549072265625,310.5614624023437,307.29173278808594,272.97674560546875,279.7387390136719,283.3395080566406,280.78863525390625,0.0097903446134282,0.016335825001061,0.0741834113179606,0.0135334271298646,0.2502759233597786,-1.173719510767195,-1.1145389708139564,-1.065578923430494,1.3137311516278711,1.33432391358256,1.1318923976126987,1.3716908431873749
2021,Stubble,Flakes,0.0,0.125,100.8701839639014,350.62986111111127,235.18611111111127,68.95972222222225,411.0267361111112,353.88263888888895,527.3016313779935,40.8837299102621,43.451142416832795,54.49970865569715,49.14001002039819,737874902.079208,745771975.4851484,642082731.940594,584606323.4455444,307.88651071680647,307.49778037496134,310.515904492671,307.20494442174925,272.99524530089724,279.73235751614715,283.3033462373337,280.72482027865874,0.0099533875128338,0.0162787671270235,0.0755244547453997,0.0134785374485489,0.2491996174712512,-1.1747717192595286,-1.1094892392152924,-1.065920156284248,1.306969641695166,1.3277583862100626,1.126090531486428,1.3615572547927492
